4854,29/10/15 19:56:45,29/10/15 19:57:32,387510,279269
4854,29/10/15 19:56:24,29/10/15 19:56:45,387328,279166
4854,29/10/15 19:55:37,29/10/15 19:56:24,386913,279254
4854,29/10/15 19:55:06,29/10/15 19:55:37,386678,279163
4854,29/10/15 19:54:45,29/10/15 19:55:06,386480,279115
4854,29/10/15 19:54:15,29/10/15 19:54:45,386206,279237
4854,29/10/15 19:53:58,29/10/15 19:54:15,386033,279140
4854,29/10/15 19:53:46,29/10/15 19:53:58,385856,279023
4854,29/10/15 19:53:28,29/10/15 19:53:46,385474,278812
4854,29/10/15 19:53:09,29/10/15 19:53:28,385099,278594
4854,29/10/15 19:52:51,29/10/15 19:53:09,384773,278333
4854,29/10/15 19:52:41,29/10/15 19:52:51,384609,278212
4854,29/10/15 19:52:26,29/10/15 19:52:41,384412,278147
4854,29/10/15 19:52:11,29/10/15 19:52:26,384198,278115
4854,29/10/15 19:51:29,29/10/15 19:52:11,383960,277889
4854,29/10/15 19:51:11,29/10/15 19:51:29,383778,277795
4854,29/10/15 19:50:01,29/10/15 19:51:11,383320,277127
4854,29/10/15 19:49:16,29/10/15 19:50:01,383157,277007
4854,29/10/15 19:47:47,29/10/15 19:49:16,382787,276766
4854,29/10/15 19:47:25,29/10/15 19:47:47,382572,276751
4854,29/10/15 19:47:10,29/10/15 19:47:25,382465,276934
4854,29/10/15 19:46:43,29/10/15 19:47:10,382278,277012
4854,29/10/15 19:35:04,29/10/15 19:46:43,382082,276940
4854,29/10/15 19:34:51,29/10/15 19:35:04,382260,277038
4854,29/10/15 19:34:31,29/10/15 19:34:51,382459,276979
4854,29/10/15 19:34:17,29/10/15 19:34:31,382546,276789
4854,29/10/15 19:33:23,29/10/15 19:34:17,382667,276613
4854,29/10/15 19:32:47,29/10/15 19:33:23,382740,276409
4854,29/10/15 19:32:11,29/10/15 19:32:47,382898,276276
4854,29/10/15 19:31:34,29/10/15 19:32:11,383199,276239
4854,29/10/15 19:28:53,29/10/15 19:31:34,383459,276723
4854,29/10/15 19:28:15,29/10/15 19:28:53,383533,276410
4854,29/10/15 19:27:51,29/10/15 19:28:15,383731,276366
4854,29/10/15 19:27:20,29/10/15 19:27:51,384039,276297
4854,29/10/15 19:26:49,29/10/15 19:27:20,384236,276240
4854,29/10/15 19:26:31,29/10/15 19:26:49,384421,276136
4854,29/10/15 19:26:16,29/10/15 19:26:31,384522,275957
4854,29/10/15 19:26:03,29/10/15 19:26:16,384604,275767
4854,29/10/15 19:25:44,29/10/15 19:26:03,384679,275566
4854,29/10/15 19:25:28,29/10/15 19:25:44,384553,275409
4854,29/10/15 19:25:14,29/10/15 19:25:28,384375,275297
4854,29/10/15 19:25:01,29/10/15 19:25:14,384211,275159
4854,29/10/15 19:24:47,29/10/15 19:25:01,384045,275020
4854,29/10/15 19:22:35,29/10/15 19:24:47,384115,274798
4854,29/10/15 19:16:33,29/10/15 19:22:35,383608,274874
4854,29/10/15 19:11:07,29/10/15 19:16:33,383826,274912
4854,29/10/15 19:10:54,29/10/15 19:11:07,384026,274974
4854,29/10/15 19:10:43,29/10/15 19:10:54,384172,275125
4854,29/10/15 19:10:31,29/10/15 19:10:43,384319,275268
4854,29/10/15 19:10:15,29/10/15 19:10:31,384516,275359
4854,29/10/15 19:08:26,29/10/15 19:10:15,384111,276248
4854,29/10/15 19:05:08,29/10/15 19:08:26,383920,276190
4854,07/10/15 08:17:10,29/10/15 19:05:08,387794,258246
